ID	Ref
TARA_SAMEA4397118_METAG_PABDEIMO	GCA_002699145.1
TARA_SAMEA4397174_METAG_BEHKMJBF	GCA_002699145.1
TARA_SAMEA4397666_METAG_DHEKCGJP	GCA_002699145.1
TARA_SAMEA4397722_METAG_DODEBMHC	GCA_002699145.1
3300027607_33	GCA_013213825.1
MARD_SAMN09580333_REFG_MMP09580333	GCF_003324485.1
TARA_SAMEA2619907_METAG_JNGKLHKE	GCA_002724675.1
TARA_SAMN05326651_METAG_RED00032	GCA_002724675.1
3300001683_21	GCA_002707655.1
3300027839_32	GCA_002707655.1
TARA_SAMEA2621551_METAG_MNJLJAEC	GCA_002707655.1
TARA_SAMEA4397004_METAG_NEJOAOBK	GCA_002707655.1
3300025240_6	GCF_000420325.1
3300025269_5	GCF_000420325.1
MALA_SAMN05422195_METAG_NJLALEJO	GCF_000420325.1
TARA_SAMEA2621099_METAG_ILFKNDPI	GCF_000420325.1
TARA_SAMEA2622656_METAG_BOLCDEID	GCF_000420325.1
TARA_SAMN05326644_METAG_PON00001	GCF_000420325.1
3300029792_3	GCA_002306875.1
TARA_SAMEA2622800_METAG_EBDDKJPO	GCA_002306875.1
TARA_SAMEA4398238_METAG_DPBPGCOI	GCF_003111645.1
TARA_SAMEA4398432_METAG_GFLEHPMN	GCF_003111645.1
TARA_SAMEA4396941_METAG_IJEMMHFI	GCA_013911595.1
3300024267_3	GCF_009866805.1
3300024326_6	GCF_009866805.1
3300028129_8	GCF_009866805.1
3300028414_10	GCF_009866805.1
TARA_SAMEA4398360_METAG_GJHCJNNP	GCA_903885415.1
Genome_041	GCA_903938815.1
Genome_042	GCA_002840835.1
3300016461_3	GCF_003952185.1
TARA_SAMEA2623155_METAG_PHNCPJBF	GCF_000969605.1
3300024263_7	GCA_002298975.1
3300024265_5	GCA_002298975.1
3300024353_9	GCA_002298975.1
3300025027_3	GCA_002298975.1
3300001781_7	GCF_000196015.1
MARD_SAMN04488540_REFG_MMP04488540	GCF_900100175.1
MARD_SAMN10320203_REFG_MMP10320203	GCF_003789045.1
3300029309_4	GCA_002717955.1
TARA_SAMEA2622112_METAG_FEDMBOLB	GCA_002717955.1
TARA_SAMEA2622190_METAG_DDNOJCJL	GCA_002717955.1
TARA_SAMEA2622212_METAG_AJJNEFIP	GCA_002717955.1
3300025044_5	GCF_000284595.1
3300025268_3	GCF_000284595.1
3300007345_8	GCF_002887735.1
3300025671_4	GCF_002887735.1
MARD_SAMEA2272452_REFG_MMP2272452	GCF_002887735.1
MARD_SAMN08241739_REFG_MMP08241739	GCF_002887735.1
3300025267_11	GCF_900167055.1
3300024060_22	GCA_004357415.1
3300001680_19	GCA_012965425.1
3300025394_7	GCA_013139755.1
3300020344_1	GCA_002725285.1
TARA_SAMEA2623314_METAG_OAILOJKB	GCA_002725285.1
3300011013_19	GCA_006844705.1
TARA_SAMEA2623390_METAG_NACNCLMF	GCA_002726655.1
3300025286_11	GCA_002706685.1
TARA_SAMEA2620824_METAG_JNDIHJFK	GCA_002706685.1
TARA_SAMEA2620879_METAG_LAADGIIA	GCA_002706685.1
TARA_SAMEA2622676_METAG_GGDLEJJM	GCA_002706685.1
TARA_SAMEA2621107_METAG_MBDOFGMO	GCA_002711845.1
3300005253_15	GCA_011050365.1
3300022900_27	GCA_002292375.1
3300022907_22	GCA_002292375.1
3300022929_25	GCA_002292375.1
TARA_SAMEA4397255_METAG_JDHKGFGC	GCA_002292375.1
TARA_SAMEA4397215_METAG_KLMFFEGC	GCA_002292375.1
TARA_SAMEA4397255_METAG_OCKGPNNB	GCA_002292375.1
TARA_SAMEA4396988_METAG_GGKPMEDN	GCF_000384415.1
TARA_SAMEA4397118_METAG_PFHJACHO	GCF_000384415.1
TARA_SAMEA4397174_METAG_AAKCANNG	GCF_000384415.1
3300018428_43	GCA_002700385.1
TARA_SAMEA2621859_METAG_OEPCBAAH	GCA_002700385.1
TARA_SAMEA2621423_METAG_EMJNGDDJ	GCA_002336035.1
TARA_SAMN05326643_METAG_ASW00001	GCA_002336035.1
3300020468_14	GCA_002339085.1
TARA_SAMEA2619678_METAG_IAICCJCP	GCA_002339085.1
TARA_SAMEA2621779_METAG_HEKBCCJH	GCA_002683395.1
TARA_SAMEA2621812_METAG_MKDLJMLM	GCA_002683335.1
GORG_SAMEA6071042_SAGS_AG899C10	GCF_902562425.1
GORG_SAMEA6072278_SAGS_AG907E05	GCF_902562425.1
TARA_SAMEA2619766_METAG_BDGDDGBG	GCA_002731695.1
TARA_SAMEA2623116_METAG_GBAGDOMD	GCA_002731695.1
TARA_SAMN05326650_METAG_MED00012	GCA_002731695.1
TARA_SAMN05326650_METAG_MED00065	GCA_002689135.1
TARA_SAMEA4397472_METAG_FANKLAJP	GCA_013204195.1
MARD_SAMD00036600_REFG_MMP00036600	GCF_000314975.1
3300026264_7	GCA_002731775.1
3300027685_9	GCA_002731775.1
Genome_055	GCA_002731775.1
TARA_SAMEA2621551_METAG_INDABBBF	GCA_002731775.1
3300027839_41	GCA_002731775.1
3300027206_3	GCF_000940805.1
3300028196_14	GCA_009922595.1
TARA_SAMEA2591122_METAG_EJADDHAK	GCA_002167855.2
TARA_SAMEA2619782_METAG_NIEOAPDL	GCA_002167855.2
3300020428_6	GCA_002457275.1
3300026093_9	GCA_002457275.1
TARA_SAMEA2619531_METAG_AAAMGGHK	GCA_002450255.1
TARA_SAMN05326651_METAG_RED00003	GCA_002707325.1
TARA_SAMEA4397174_METAG_EHJFDMGO	GCA_002840115.1
TARA_SAMEA4397516_METAG_APKDJONF	GCA_003451575.1
TARA_SAMEA4397611_METAG_GJFPHMJM	GCA_003451575.1
TARA_SAMEA4397756_METAG_JAONMKEH	GCA_003451575.1
TARA_SAMEA4397930_METAG_PBFOHJCB	GCA_003451575.1
TARA_SAMEA4398150_METAG_CNJPPFDK	GCA_003451575.1
TARA_SAMEA4398219_METAG_AMAGPKKD	GCA_003451575.1
TARA_SAMEA4398296_METAG_EJDAEPNF	GCA_003451575.1
3300025890_34	GCA_003451575.1
3300025897_28	GCA_003451575.1
GORG_SAMEA6067706_SAGS_AH287B15	GCF_902623175.1
GORG_SAMEA6068491_SAGS_AH326F22	GCF_902631395.1
3300025690_8	GCA_003483155.1
3300025890_26	GCA_003483155.1
TARA_SAMEA4397516_METAG_AJCGKLPE	GCA_002401885.1
3300025668_16	GCA_009886205.1
3300025705_18	GCA_009886205.1
3300025620_11	GCA_002390555.1
TARA_SAMEA2619766_METAG_DNMPBJJD	GCA_002470275.1
TARA_SAMEA2623098_METAG_HGPGGPGN	GCA_002712055.1
TARA_SAMEA2623513_METAG_NMOIBMCD	GCA_002712055.1
3300027700_7	GCA_002694855.1
TARA_SAMEA2621003_METAG_NGHODKEB	GCA_002694855.1
TARA_SAMEA2622197_METAG_LNFLCDLJ	GCA_002694855.1
TARA_SAMEA2622362_METAG_BGKEPPDI	GCA_002694855.1
TARA_SAMEA2622429_METAG_DOAEOFBD	GCA_002694855.1
TARA_SAMEA2622499_METAG_DFLDHHFL	GCA_002694855.1
TARA_SAMEA2623649_METAG_MLFNCAEH	GCA_002694855.1
TARA_SAMEA2619927_METAG_PLGDIAGA	GCA_002690405.1
TARA_SAMEA2619952_METAG_LABCLOCM	GCA_002690405.1
TARA_SAMEA2622452_METAG_PHPDPEMF	GCA_002348825.1
TARA_SAMEA4397920_METAG_ABHPMBCP	GCA_003645535.1
TARA_SAMEA4397472_METAG_AAPDLGBE	GCA_002862465.1
TARA_SAMEA4397903_METAG_MIOIFEBI	GCA_002862465.1
TARA_SAMEA2621839_METAG_AKAMICPA	GCA_002726925.1
TARA_SAMEA2623116_METAG_HPDEEJHG	GCA_002726925.1
BGEO_SAMN07136496_METAG_NAJLEHLF	GCA_002704225.1
3300025281_5	GCA_002414385.1
TARA_SAMEA2620947_METAG_FFJAAIEE	GCA_002414385.1
TARA_SAMEA2621300_METAG_DIHNLLAF	GCA_002414385.1
TARA_SAMEA4397330_METAG_BLFPNKCK	GCA_002414385.1
TARA_SAMEA4396941_METAG_GBOJPBHF	GCA_002746215.1
TARA_SAMEA4397174_METAG_IBKJMOHA	GCA_002746215.1
TARA_SAMEA4397255_METAG_GJHMOECD	GCA_002746215.1
TARA_SAMEA4397948_METAG_IDEJAKLE	GCA_002746215.1
Genome_078	GCA_002746215.1
3300025266_7	GCF_001642735.1
TARA_SAMEA2619677_METAG_GGPMHKAL	GCF_001642735.1
3300020165_21	GCA_001438145.1
3300020595_17	GCA_001438145.1
3300023109_28	GCA_001438145.1
TARA_SAMEA4397101_METAG_DAJNAAKG	GCA_001438145.1
TARA_SAMEA4397196_METAG_DPPAODPO	GCA_001438145.1
TARA_SAMEA4397930_METAG_ENPHBNKM	GCA_001438145.1
TARA_SAMEA4398094_METAG_HAOJDEHI	GCA_001438145.1
TARA_SAMEA4398176_METAG_MMCNCHGC	GCA_001438145.1
3300022933_34	GCA_001593685.1
3300027822_38	GCA_002352345.1
TARA_SAMEA2622715_METAG_GCCIOCFI	GCA_008080925.1
TARA_SAMEA2622766_METAG_BBJMIBCF	GCA_008080925.1
TARA_SAMEA4397489_METAG_AIEAMKND	GCA_009995425.1
TARA_SAMEA4397536_METAG_EOIKDEPL	GCA_009995425.1
3300020398_18	GCA_002863045.1
3300020467_21	GCA_002863045.1
TARA_SAMEA2622545_METAG_BODEGDKE	GCA_002863045.1
TARA_SAMEA2622673_METAG_IIFCJLEJ	GCA_002863045.1
TARA_SAMEA2622678_METAG_LCCFEJME	GCA_002863045.1
TARA_SAMEA2622696_METAG_MPKBNFFE	GCA_002863045.1
TARA_SAMEA2622738_METAG_NONKINCC	GCA_002863045.1
3300025218_1	GCF_000733765.1
3300025241_2	GCF_000733765.1
3300010153_13	GCA_002706265.1
3300025217_5	GCA_002706265.1
3300025236_9	GCA_002706265.1
MALA_SAMN05422175_METAG_LCAKIIIE	GCA_002706265.1
TARA_SAMEA4397215_METAG_ANPJLKOM	GCA_002706265.1
TARA_SAMEA2623403_METAG_NHJOEJMJ	GCA_002706265.1
TARA_SAMEA4397118_METAG_FGHJGGFJ	GCA_002706265.1
TARA_SAMEA4397174_METAG_LHENHEGI	GCA_002706265.1
TARA_SAMEA4397445_METAG_EBGPIKOF	GCA_002706265.1
TARA_SAMEA4397586_METAG_NKDPMADB	GCA_002706265.1
TARA_SAMEA4397666_METAG_ACOFDJEN	GCA_002706265.1
TARA_SAMEA4398360_METAG_DKPFEOOP	GCA_002706265.1
TARA_SAMEA2622677_METAG_CFNJDENE	GCF_004521985.1
TARA_SAMEA2622841_METAG_LNHPPNIG	GCF_004521985.1
MARD_SAMN05216575_REFG_MMP05216575	GCF_900101755.1
MARD_SAMN05216600_REFG_MMP05216600	GCF_900110925.1
TARA_SAMEA2621564_METAG_NFAIGCLO	GCA_002354655.1
TARA_SAMEA4397118_METAG_BEODKAND	GCF_900099645.1
TARA_SAMEA4397859_METAG_DLFEIKNF	GCF_900113745.1
MARD_SAMN08122818_REFG_MMP08122818	GCF_000661915.1
MARD_SAMN08149906_REFG_MMP08149906	GCF_000661915.1
TARA_SAMEA2619815_METAG_KJGMCKED	GCF_000661915.1
TARA_SAMEA2622696_METAG_PAAHHAHJ	GCF_000661915.1
3300025286_3	GCF_004010935.1
MARD_SAMN09509804_REFG_MMP09509804	GCF_004010935.1
TARA_SAMEA2621099_METAG_CCIALLMF	GCF_004010935.1
MARD_SAMN08150297_REFG_MMP08150297	GCF_002890895.1
TARA_SAMEA2621101_METAG_PFIFDIHB	GCF_002890895.1
TARA_SAMEA2621242_METAG_FGOJGGEL	GCF_002890895.1
TARA_SAMEA2621416_METAG_PLGBNMDK	GCF_002890895.1
TARA_SAMEA2623403_METAG_IPPBAPAP	GCF_002890895.1
TARA_SAMEA4397255_METAG_NDCCPDEP	GCF_002890895.1
MARD_SAMN02744645_REFG_MMP02744645	GCF_900129835.1
MARD_SAMN05216264_REFG_MMP05216264	GCF_900116605.1
TARA_SAMEA2623327_METAG_HEEMADEL	GCF_900116605.1
TARA_SAMEA4397666_METAG_KIBCBFEH	GCF_007858285.1
3300025853_3	GCF_001439695.1
3300027323_2	GCF_004683905.1
MARD_SAMEA2272788_REFG_MMP2272788	GCF_000730605.1
TARA_SAMEA2619992_METAG_FACLKKJA	GCF_002197985.1
TARA_SAMEA2620014_METAG_HDEGHCPL	GCF_002197985.1
TARA_SAMEA2620106_METAG_BFNFNDEC	GCF_002197985.1
TARA_SAMEA2620879_METAG_BPIKPDHH	GCF_002197985.1
TARA_SAMEA2620967_METAG_KEADIBHP	GCF_002197985.1
TARA_SAMEA2621242_METAG_GDMOHMHM	GCF_002197985.1
TARA_SAMEA2622694_METAG_IOFBFEKK	GCF_002197985.1
TARA_SAMEA2622696_METAG_GBGJNBME	GCF_002197985.1
TARA_SAMEA2622737_METAG_AEEMAJOM	GCF_002197985.1
TARA_SAMEA2622738_METAG_FBHIFEHA	GCF_002197985.1
TARA_SAMEA2622766_METAG_HBJBJOMI	GCF_002197985.1
TARA_SAMEA2622801_METAG_HLNBCKBD	GCF_002197985.1
TARA_SAMEA2622823_METAG_DBFGBGFB	GCF_002197985.1
3300020385_14	GCF_900114765.1
3300020390_8	GCF_900114765.1
3300026264_4	GCF_900114765.1
MARD_SAMN03941568_REFG_MMP03941568	GCF_900114765.1
MARD_SAMN05216256_REFG_MMP05216256	GCF_900114765.1
TARA_SAMEA2591132_METAG_IGHGJMDJ	GCF_900114765.1
TARA_SAMEA2619815_METAG_EHGMOHKB	GCF_900114765.1
TARA_SAMEA2622119_METAG_JDJBPNAG	GCF_900114765.1
TARA_SAMEA2622149_METAG_ENLLIFBN	GCF_900114765.1
TARA_SAMEA2622696_METAG_JLFDNMFP	GCF_900114765.1
TARA_SAMEA2622738_METAG_BJEAIAHN	GCF_900114765.1
TARA_SAMEA2622801_METAG_INILGBIK	GCF_900114765.1
TARA_SAMEA2623295_METAG_AHONLABG	GCF_900114765.1
TARA_SAMN05326643_METAG_ASW00029	GCF_900114765.1
MARD_SAMN10393855_REFG_MMP10393855	GCF_003797905.1
TARA_SAMEA4396941_METAG_PIGFCADJ	GCF_003797905.1
TARA_SAMEA4396515_METAG_PIFMPKCH	GCF_003797905.1
TARA_SAMEA4397023_METAG_JAGPMDEB	GCF_003797905.1
TARA_SAMEA4397051_METAG_DLEGBIKK	GCF_003797905.1
TARA_SAMEA4397445_METAG_DGMKFCEG	GCF_003797905.1
TARA_SAMEA4397489_METAG_NIGNMMPI	GCF_003797905.1
TARA_SAMEA4397536_METAG_JCEINODL	GCF_003797905.1
TARA_SAMEA4397586_METAG_JNKJFCKL	GCF_003797905.1
TARA_SAMEA4397815_METAG_FKGBJBKE	GCF_003797905.1
TARA_SAMEA4398315_METAG_KFFLLMFO	GCF_003797905.1
TARA_SAMEA4398387_METAG_PKNKNMNH	GCF_003797905.1
3300005253_17	GCA_011053055.1
3300025042_2	GCA_011053055.1
3300025046_2	GCA_011053055.1
3300025050_1	GCA_011053055.1
TARA_SAMEA4397489_METAG_HHFDMEPI	GCA_011053055.1
TARA_SAMEA4398168_METAG_EEEDAEIF	GCA_011053055.1
3300025093_2	GCF_008641105.1
TARA_SAMEA4397023_METAG_FBMOJIEP	GCF_008641105.1
TARA_SAMEA4398315_METAG_PGGOGEDK	GCF_008641105.1
3300005253_13	GCA_011050525.1
3300020458_5	GCF_900182625.1
3300020407_8	GCF_900182625.1
3300020444_9	GCF_900182625.1
3300025029_4	GCF_900182625.1
3300025039_6	GCF_900182625.1
3300025082_5	GCF_900182625.1
3300025277_10	GCF_900182625.1
TARA_SAMEA2619854_METAG_CPDGFNEH	GCF_900182625.1
TARA_SAMEA2619992_METAG_CLCNJPMJ	GCF_900182625.1
TARA_SAMEA2620384_METAG_CNILBOBH	GCF_900182625.1
TARA_SAMEA2620668_METAG_PGBEKOPK	GCF_900182625.1
TARA_SAMEA2621033_METAG_OJHGIKEF	GCF_900182625.1
TARA_SAMEA2621085_METAG_OBCDKDDM	GCF_900182625.1
TARA_SAMEA2621099_METAG_GDBPEBAN	GCF_900182625.1
TARA_SAMEA2621107_METAG_BHLPIIGN	GCF_900182625.1
TARA_SAMEA2621216_METAG_COJJBKMD	GCF_900182625.1
TARA_SAMEA2621271_METAG_HBKPNFNJ	GCF_900182625.1
TARA_SAMEA2621502_METAG_HNFCICFA	GCF_900182625.1
TARA_SAMEA2621528_METAG_OOOLBPFG	GCF_900182625.1
TARA_SAMEA2621564_METAG_ECEHCOPB	GCF_900182625.1
TARA_SAMEA2622497_METAG_JNMAHPGA	GCF_900182625.1
TARA_SAMEA4397586_METAG_EMNEINCO	GCF_900182625.1
TARA_SAMEA4397627_METAG_NKPKFEFG	GCF_900182625.1
TARA_SAMEA4397722_METAG_PCIDHKCO	GCF_900182625.1
TARA_SAMEA4397815_METAG_ODHNOEIJ	GCF_900182625.1
3300020394_9	GCA_013128495.1
3300020429_7	GCA_013128495.1
TARA_SAMEA2619815_METAG_KJEPBPMI	GCF_005938655.1
TARA_SAMEA4398315_METAG_ANIFHKHO	GCF_002864685.1
3300025042_6	GCF_000155615.1
3300025118_8	GCF_000155615.1
BGEO_SAMN07136552_METAG_MPBLLCLH	GCF_000155615.1
BGEO_SAMN07136557_METAG_GLFHNAHF	GCF_000155615.1
BGEO_SAMN07136709_METAG_EHMLMOOH	GCF_000155615.1
TARA_SAMEA2623403_METAG_KPMKEFGB	GCF_000155615.1
3300025039_5	GCF_000756655.1
3300025045_4	GCF_000756655.1
TARA_SAMEA2621564_METAG_CNFCOAGG	GCF_000756655.1
TARA_SAMEA2622517_METAG_CGHHLEJF	GCF_000756655.1
TARA_SAMEA4396941_METAG_HPIJEBEK	GCF_000756655.1
TARA_SAMEA4396988_METAG_OHGBIIBB	GCF_000756655.1
3300025267_8	GCF_900107995.1
3300026117_1	GCF_900107995.1
BGEO_SAMN07136710_METAG_IMMBNPOM	GCF_900107995.1
MALA_SAMN05421913_METAG_ONJKLBOL	GCF_900107995.1
MARD_SAMN10058827_REFG_MMP10058827	GCF_003597125.1
3300020473_11	GCF_900100755.1
MARD_SAMN05216571_REFG_MMP05216571	GCF_900100755.1
3300020443_3	GCF_003045775.1
3300021410_9	GCA_011742915.1
MARD_SAMN06299118_REFG_MMP06299118	GCF_003206135.1
3300025274_3	GCF_000754225.1
Genome_095	GCF_000754225.1
TARA_SAMEA2619815_METAG_FBLGAHDF	GCF_000754225.1
TARA_SAMEA2621107_METAG_AOAGDAFI	GCF_000754225.1
TARA_SAMEA2621132_METAG_AHPOBHIE	GCF_000754225.1
TARA_SAMEA2622690_METAG_KGFPAGGC	GCF_000754225.1
TARA_SAMEA4398001_METAG_IIGHFDPF	GCF_000754225.1
MARD_SAMN08776300_REFG_MMP08776300	GCF_002157205.1
TARA_SAMEA2622766_METAG_KENIBHCH	GCA_002471665.1
TARA_SAMEA2622823_METAG_INOAMIGG	GCA_002471665.1
TARA_SAMEA2622843_METAG_HAMAJGDK	GCA_002471665.1
TARA_SAMEA2623673_METAG_INBBCOBA	GCA_002471665.1
3300013103_34	GCA_002049795.1
TARA_SAMEA4397330_METAG_MLPOFECG	GCA_004195305.1
TARA_SAMN05326645_METAG_PSE00015	GCA_002480525.1
TARA_SAMN05326647_METAG_ION00005	GCF_000764025.1
TARA_SAMEA4396489_METAG_KGPCBANM	GCA_014643775.1
TARA_SAMEA4397023_METAG_DCKGLPKH	GCA_014643775.1
3300025216_2	GCA_002416125.1
3300025236_4	GCA_002416125.1
3300025259_2	GCA_002416125.1
TARA_SAMEA2622685_METAG_IGJPOKGJ	GCA_002416125.1
TARA_SAMEA4397174_METAG_LMPNIEMG	GCA_002416125.1
TARA_SAMEA4397215_METAG_JBAKEILB	GCA_002416125.1
TARA_SAMEA4398360_METAG_ABJPMGDG	GCA_002416125.1
MARD_SAMN10169376_REFG_MMP10169376	GCF_003719295.1
TARA_SAMEA2619791_METAG_DBIBEMEO	GCF_003719295.1
TARA_SAMEA2619815_METAG_NGMPKDPC	GCF_003719295.1
TARA_SAMEA2622852_METAG_GODPGMHP	GCF_003719295.1
TARA_SAMEA2622212_METAG_MPCLBDMO	GCF_003719295.1
TARA_SAMEA4397118_METAG_NIFNPHFE	GCF_003719295.1
TARA_SAMEA4397174_METAG_MPOLKOHD	GCF_003719295.1
TARA_SAMEA4397330_METAG_JHJOBGJH	GCF_003719295.1
TARA_SAMEA4397445_METAG_MBLGAKHO	GCF_003719295.1
TARA_SAMEA4397489_METAG_ALKPDBJK	GCF_003719295.1
TARA_SAMEA4397948_METAG_DLHAEHMG	GCF_003719295.1
TARA_SAMEA4398360_METAG_FEKEFDEP	GCF_003719295.1
TARA_SAMEA2623673_METAG_EDONDJIB	GCA_002699145.1
TARA_SAMN05326641_METAG_ANW00009	GCA_002699145.1
TARA_SAMEA2620947_METAG_LKLMMFAE	GCA_002692965.1
TARA_SAMEA2622331_METAG_MFBNKIHG	GCA_002692965.1
TARA_SAMEA2622765_METAG_PNDONDHI	GCF_001981305.1
TARA_SAMEA2622843_METAG_PLPJJOEJ	GCF_001981305.1
TARA_SAMN05326647_METAG_ION00023	GCF_001981305.1
TARA_SAMEA4397118_METAG_DOENJBHG	GCA_002707215.1
TARA_SAMEA4397174_METAG_MHFDPNDL	GCA_002707215.1
TARA_SAMEA4397722_METAG_DFGHONHO	GCA_002707215.1
TARA_SAMEA4397295_METAG_CBLMNNKN	GCA_002707215.1
TARA_SAMEA4397330_METAG_PIPOOKAG	GCA_002707215.1
TARA_SAMEA4397363_METAG_IBOEOEGG	GCA_002707215.1
TARA_SAMEA4397409_METAG_KPGCMJHM	GCA_002707215.1
TARA_SAMEA4397445_METAG_FHGNKODE	GCA_002707215.1
TARA_SAMEA4397489_METAG_OLIGPPOC	GCA_002707215.1
3300025131_3	GCF_000166295.1
MARD_SAMN04487869_REFG_MMP04487869	GCF_000166295.1
MARD_SAMN04965930_REFG_MMP04965930	GCF_000166295.1
MARD_SAMN10362770_REFG_MMP10362770	GCF_000166295.1
TARA_SAMEA2621216_METAG_LCPHBNHL	GCF_000166295.1
TARA_SAMEA2621839_METAG_LHFAFOHJ	GCF_000166295.1
TARA_SAMEA2623155_METAG_BCMBOPIO	GCF_000166295.1
TARA_SAMN05326645_METAG_PSE00123	GCF_000166295.1
3300001678_6	GCF_000831005.1
3300025029_1	GCF_000831005.1
3300025127_6	GCF_000831005.1
3300025122_2	GCF_000831005.1
3300025125_1	GCF_000831005.1
3300025237_2	GCF_000831005.1
3300025873_1	GCF_000831005.1
MARD_SAMN04487868_REFG_MMP04487868	GCF_000831005.1
TARA_SAMEA2619992_METAG_GEENPJPF	GCF_000831005.1
TARA_SAMEA2621300_METAG_EPPGOMCI	GCF_000831005.1
TARA_SAMEA2621502_METAG_KHOCAFDK	GCF_000831005.1
TARA_SAMEA2621564_METAG_PJFFNECB	GCF_000831005.1
TARA_SAMEA2623403_METAG_GIOCDMMH	GCF_000831005.1
TARA_SAMEA4397722_METAG_LPHBOEPJ	GCF_000831005.1
TARA_SAMEA4397920_METAG_FAGGMEMK	GCF_000831005.1
3300025244_2	GCF_005871205.1
MARD_SAMN04487962_REFG_MMP04487962	GCF_900111555.1
Genome_074	GCF_003007715.1
Genome_104	GCF_003007715.1
MARD_SAMN05447431_REFG_MMP05447431	GCF_003007715.1
3300025195_1	GCF_002258215.1
MALA_SAMN05422191_METAG_MKDPFEDB	GCF_002258215.1
TARA_SAMEA2619992_METAG_KHMNBCLB	GCF_002258215.1
TARA_SAMEA2623403_METAG_LILBHNHA	GCF_002258215.1
3300020369_9	GCF_000284615.1
3300020375_9	GCF_000284615.1
3300020463_18	GCF_000284615.1
MARD_SAMN08769784_REFG_MMP08769784	GCF_000284615.1
TARA_SAMEA2622197_METAG_GMLIEILM	GCF_000284615.1
TARA_SAMEA2622678_METAG_NBIPLECE	GCF_000284615.1
MARD_SAMN09425405_REFG_MMP09425405	GCF_003336705.1
3300025168_4	GCF_007671675.1
TARA_SAMEA4397215_METAG_IPKBPBEB	GCF_007671675.1
TARA_SAMEA4397255_METAG_EPFKBAKD	GCF_007671675.1
TARA_SAMEA4397295_METAG_DPMLBJKP	GCF_007671675.1
TARA_SAMEA4397772_METAG_CIEBBKNH	GCF_007671675.1
TARA_SAMEA4397948_METAG_GPKHPDLL	GCF_007671675.1
TARA_SAMEA4398315_METAG_NGBEDJFM	GCF_007671675.1
TARA_SAMEA4398360_METAG_DGILFIFL	GCF_007671675.1
TARA_SAMEA4398432_METAG_LCHEPJEI	GCF_007671675.1
3300005253_10	GCA_011049865.1
3300025110_2	GCF_001858325.1
TARA_SAMEA4396988_METAG_DIGDJNNL	GCF_000422845.1
TARA_SAMEA4397489_METAG_NEGLPAEB	GCF_000422845.1
TARA_SAMEA4398083_METAG_CKBAMJBP	GCF_000422845.1
TARA_SAMEA4398387_METAG_PBBIBPIA	GCF_000422845.1
TARA_SAMEA2619677_METAG_CAPHGMGC	GCA_002337525.1
GORG_SAMEA6073838_SAGS_AG914N16	GCA_002714245.1
Genome_003	GCA_002791835.1
3300025887_12	GCF_001953055.1
TARA_SAMEA4397472_METAG_BNLFDNKL	GCA_002422175.1
3300021409_7	GCF_000298295.1
3300010368_17	GCA_002422875.1
3300026262_15	GCA_012959965.1
BGEO_SAMN07136799_METAG_FDMHIEBL	GCA_012959965.1
3300025693_16	GCF_009832865.1
MARD_SAMN09710958_REFG_MMP09710958	GCF_000742135.1
MARD_SAMN09710959_REFG_MMP09710959	GCF_000742135.1
MARD_SAMN09710960_REFG_MMP09710960	GCF_000742135.1
3300026096_2	GCF_003697165.2
TARA_SAMEA4397489_METAG_HJKOMDFN	GCA_013285995.1
BGEO_SAMN07136511_METAG_JKJKBMPE	GCF_000967895.1
TARA_SAMEA2621779_METAG_LGFFDPJO	GCA_002708475.1
TARA_SAMEA4397004_METAG_BEEEIAIM	GCA_002708475.1
3300027828_56	GCA_006226995.1
Genome_079	GCA_002415025.1
TARA_SAMEA2622685_METAG_CEEAIMNL	GCA_002415025.1
3300005043_7	GCA_002733205.1
TARA_SAMEA2621232_METAG_DOKNHCPK	GCA_002733205.1
TARA_SAMEA2623314_METAG_IAFAMNLA	GCA_002706025.1
TARA_SAMEA2623370_METAG_IMFANIFH	GCA_002706025.1
3300020375_5	GCA_002314145.1
3300020416_7	GCA_002314145.1
TARA_SAMEA2622376_METAG_HEDHIPCE	GCA_002314145.1
BGEO_SAMN07136765_METAG_KHPAIALL	GCA_002733645.1
BGEO_SAMN07136825_METAG_IHAKGKLI	GCA_002733645.1
TARA_SAMEA4397516_METAG_EBBGLPFF	GCA_002733645.1
3300025039_2	GCF_000355675.1
3300020472_13	GCA_002298335.1
3300020399_5	GCF_900156675.1
3300020286_2	GCF_900156675.1
3300020369_11	GCF_900156675.1
3300020462_8	GCF_900156675.1
3300020478_12	GCF_900156675.1
TARA_SAMEA2619907_METAG_PFHGNIIC	GCF_900156675.1
TARA_SAMEA2621176_METAG_LNNLNJLH	GCF_900156675.1
TARA_SAMEA2621099_METAG_ICDFPMBL	GCF_900156675.1
TARA_SAMN05326651_METAG_RED00022	GCF_900156675.1
TARA_SAMEA2619903_METAG_HFDIBGJL	GCA_002694385.1
TARA_SAMEA2620256_METAG_FCHHFBPO	GCA_002694385.1
TARA_SAMEA4397859_METAG_OKNLKAAC	GCA_002706985.1
TARA_SAMEA4397920_METAG_PJADDPIH	GCA_002706985.1
TARA_SAMEA2619992_METAG_FFIJIJBK	GCA_002706985.1
TARA_SAMEA4398315_METAG_BKPOIDCN	GCA_002706985.1
3300027828_32	GCF_001550055.1
3300027980_34	GCF_001550055.1
TARA_SAMEA4398360_METAG_MHEADBLH	GCF_004959855.1
TARA_SAMEA4398001_METAG_HHDPNOOC	GCF_004959855.1
