ID	siderophore	cyanobactin	PpyS-KS	TfuA-related	furan	terpene	RaS-RiPP	lassopeptide	head_to_tail	hserlactone	PUFA	T1PKS	phosphoglycolipid	T3PKS	ectoine	transAT-PKS	hglE-KS	LAP	phenazine	NRPS	bottromycin	PKS-like	PBDE	T2PKS	linaridin	sactipeptide	acyl_amino_acids	tropodithietic-acid	nucleoside	NAGGN	butyrolactone	microviridin	betalactone	amglyccycl	proteusin	resorcinol	oligosaccharide	indole	other	ladderane	thiopeptide	CDPS	lanthipeptide	bacteriocin	arylpolyene	transAT-PKS-like	NRPS-like	phosphonate	GCF.fit_predict.clusterID	GCC.fit_predict.clusterID	Genome_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	Freeliving	PhylumT
Terrestrial_OTU_0119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_32	GC_6	3300014619_2	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Pseudomonadales	Terrestrial:f__Moraxellaceae	Terrestrial:g__Psychrobacter	Terrestrial:s__Psychrobacter_sp001652315	Terrestrial_OTU_0119	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	2.333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_32	GC_6	3300011617_3	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Caulobacterales	Terrestrial:f__Caulobacteraceae	Terrestrial:g__Brevundimonas	Terrestrial:s__	Terrestrial_OTU_0120	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0121	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300011897_8	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Flavobacteriales	Terrestrial:f__Weeksellaceae	Terrestrial:g__Kaistella	Terrestrial:s__Kaistella_carnis	Terrestrial_OTU_0121	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_117	GC_2	3300011926_9	Terrestrial:d__Bacteria	Terrestrial:p__Firmicutes	Terrestrial:c__Bacilli	Terrestrial:o__Lactobacillales	Terrestrial:f__Streptococcaceae	Terrestrial:g__Lactococcus_A	Terrestrial:s__Lactococcus_A_raffinolactis	Terrestrial_OTU_0123	Terrestrial	Terrestrial:p__Firmicutes
Terrestrial_OTU_0124	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_108	GC_0	3300011945_1	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Rhizobiales	Terrestrial:f__Rhizobiaceae	Terrestrial:g__Rhizobium	Terrestrial:s__Rhizobium_sp900467745	Terrestrial_OTU_0124	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0125	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_18	GC_0	3300011969_2	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Burkholderiales	Terrestrial:f__Burkholderiaceae	Terrestrial:g__Polaromonas	Terrestrial:s__Polaromonas_sp002413395	Terrestrial_OTU_0125	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_56	GC_2	3300012259_1	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Enterobacterales	Terrestrial:f__Enterobacteriaceae	Terrestrial:g__Citrobacter	Terrestrial:s__Citrobacter_freundii	Terrestrial_OTU_0127	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_225	GC_0	3300012826_8	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Xanthomonadales	Terrestrial:f__Xanthomonadaceae	Terrestrial:g__Pseudoxanthomonas	Terrestrial:s__	Terrestrial_OTU_0128	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0129	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	GC_58	GC_2	3300012808_2	Terrestrial:d__Bacteria	Terrestrial:p__Firmicutes	Terrestrial:c__Bacilli	Terrestrial:o__Paenibacillales	Terrestrial:f__Paenibacillaceae	Terrestrial:g__Paenibacillus_D	Terrestrial:s__	Terrestrial_OTU_0129	Terrestrial	Terrestrial:p__Firmicutes
Terrestrial_OTU_0130	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	GC_67	GC_0	3300012842_6	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Chitinophagales	Terrestrial:f__Chitinophagaceae	Terrestrial:g__Terrimonas	Terrestrial:s__	Terrestrial_OTU_0130	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_358	GC_2	3300012856_10	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Xanthomonadales	Terrestrial:f__Xanthomonadaceae	Terrestrial:g__Stenotrophomonas_A	Terrestrial:s__	Terrestrial_OTU_0131	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0132	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	GC_419	GC_0	3300012860_3	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Rhizobiales	Terrestrial:f__Xanthobacteraceae	Terrestrial:g__62-47	Terrestrial:s__	Terrestrial_OTU_0132	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0133	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	GC_236	GC_0	3300012921_25	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Ferrovibrionales	Terrestrial:f__Ferrovibrionaceae	Terrestrial:g__Ferrovibrio	Terrestrial:s__	Terrestrial_OTU_0133	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0134	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_108	GC_0	3300012921_26	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Sphingomonadales	Terrestrial:f__Sphingomonadaceae	Terrestrial:g__	Terrestrial:s__	Terrestrial_OTU_0134	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	GC_199	GC_0	3300012940_45	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Chitinophagales	Terrestrial:f__Chitinophagaceae	Terrestrial:g__Edaphocola	Terrestrial:s__	Terrestrial_OTU_0136	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0137	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	GC_119	GC_0	3300012942_39	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Flavobacteriales	Terrestrial:f__Crocinitomicaceae	Terrestrial:g__UBA6165	Terrestrial:s__	Terrestrial_OTU_0137	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0138	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_290	GC_2	3300013495_1	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Enterobacterales	Terrestrial:f__Enterobacteriaceae	Terrestrial:g__Superficieibacter	Terrestrial:s__Superficieibacter_sp900766525	Terrestrial_OTU_0138	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0139	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_338	GC_0	3300013933_3	Terrestrial:d__Bacteria	Terrestrial:p__Firmicutes	Terrestrial:c__Bacilli	Terrestrial:o__Bacillales_A	Terrestrial:f__Planococcaceae	Terrestrial:g__Kurthia	Terrestrial:s__Kurthia_sp002418445	Terrestrial_OTU_0139	Terrestrial	Terrestrial:p__Firmicutes
Terrestrial_OTU_0140	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_61	GC_0	3300013497_6	Terrestrial:d__Bacteria	Terrestrial:p__Actinobacteriota	Terrestrial:c__Actinomycetia	Terrestrial:o__Actinomycetales	Terrestrial:f__Micrococcaceae	Terrestrial:g__Rothia	Terrestrial:s__Rothia_sp002418375	Terrestrial_OTU_0140	Terrestrial	Terrestrial:p__Actinobacteriota
Terrestrial_OTU_0141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	GC_433	GC_0	3300013665_2	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Pseudomonadales	Terrestrial:f__Pseudomonadaceae	Terrestrial:g__Pseudomonas_E	Terrestrial:s__	Terrestrial_OTU_0141	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0142	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.0	1.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	GC_371	GC_2	3300013697_1	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Rhizobiales	Terrestrial:f__Rhizobiaceae	Terrestrial:g__Agrobacterium	Terrestrial:s__	Terrestrial_OTU_0142	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0143	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	GC_225	GC_0	3300013713_2	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Flavobacteriales	Terrestrial:f__Weeksellaceae	Terrestrial:g__Chryseobacterium	Terrestrial:s__	Terrestrial_OTU_0143	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0144	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300013723_4	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Flavobacteriales	Terrestrial:f__Weeksellaceae	Terrestrial:g__Kaistella	Terrestrial:s__Kaistella_sp002454815	Terrestrial_OTU_0144	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0145	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_411	GC_2	3300013814_1	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Enterobacterales	Terrestrial:f__Enterobacteriaceae	Terrestrial:g__Erwinia	Terrestrial:s__Erwinia_billingiae	Terrestrial_OTU_0145	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	GC_276	GC_6	3300014631_3	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Pseudomonadales	Terrestrial:f__Moraxellaceae	Terrestrial:g__Acinetobacter	Terrestrial:s__Acinetobacter_sp002365595	Terrestrial_OTU_0146	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0147	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	GC_114	GC_0	3300014092_1	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Sphingomonadales	Terrestrial:f__Sphingomonadaceae	Terrestrial:g__Novosphingobium	Terrestrial:s__	Terrestrial_OTU_0147	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0148	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	GC_148	GC_0	3300014579_1	Terrestrial:d__Bacteria	Terrestrial:p__Actinobacteriota	Terrestrial:c__Actinomycetia	Terrestrial:o__Actinomycetales	Terrestrial:f__Dermatophilaceae	Terrestrial:g__Dermacoccus	Terrestrial:s__Dermacoccus_nishinomiyaensis	Terrestrial_OTU_0148	Terrestrial	Terrestrial:p__Actinobacteriota
Terrestrial_OTU_0149	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_311	GC_5	3300014644_2	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__Enterobacterales	Terrestrial:f__Enterobacteriaceae	Terrestrial:g__Pantoea	Terrestrial:s__Pantoea_dispersa	Terrestrial_OTU_0149	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	GC_225	GC_0	3300014728_2	Terrestrial:d__Bacteria	Terrestrial:p__Bacteroidota	Terrestrial:c__Bacteroidia	Terrestrial:o__Bacteroidales	Terrestrial:f__Bacteroidaceae	Terrestrial:g__Bacteroides	Terrestrial:s__	Terrestrial_OTU_0150	Terrestrial	Terrestrial:p__Bacteroidota
Terrestrial_OTU_0151	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300015063_1	Terrestrial:d__Bacteria	Terrestrial:p__Actinobacteriota	Terrestrial:c__Actinomycetia	Terrestrial:o__Actinomycetales	Terrestrial:f__Dermatophilaceae	Terrestrial:g__UBA4719	Terrestrial:s__	Terrestrial_OTU_0151	Terrestrial	Terrestrial:p__Actinobacteriota
Terrestrial_OTU_0152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	GC_99	GC_0	3300015079_2	Terrestrial:d__Bacteria	Terrestrial:p__Acidobacteriota	Terrestrial:c__Blastocatellia	Terrestrial:o__Pyrinomonadales	Terrestrial:f__Pyrinomonadaceae	Terrestrial:g__	Terrestrial:s__	Terrestrial_OTU_0152	Terrestrial	Terrestrial:Others
Terrestrial_OTU_0153	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300015202_19	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Alphaproteobacteria	Terrestrial:o__Sphingomonadales	Terrestrial:f__Sphingomonadaceae	Terrestrial:g__CAHJWT01	Terrestrial:s__	Terrestrial_OTU_0153	Terrestrial	Terrestrial:p__Proteobacteria
Terrestrial_OTU_0154	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	GC_127	GC_0	3300015204_11	Terrestrial:d__Bacteria	Terrestrial:p__Armatimonadota	Terrestrial:c__Armatimonadia	Terrestrial:o__Armatimonadales	Terrestrial:f__Capsulimonadaceae	Terrestrial:g__	Terrestrial:s__	Terrestrial_OTU_0154	Terrestrial	Terrestrial:Others
Terrestrial_OTU_0155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	GC_225	GC_0	3300017658_28	Terrestrial:d__Bacteria	Terrestrial:p__Bdellovibrionota	Terrestrial:c__Bdellovibrionia	Terrestrial:o__Bdellovibrionales	Terrestrial:f__UBA1609	Terrestrial:g__UBA6776	Terrestrial:s__	Terrestrial_OTU_0155	Terrestrial	Terrestrial:Others
Terrestrial_OTU_0156	0.0	0.0	0.0	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.5	0.0	GC_350	GC_0	3300017652_9	Terrestrial:d__Bacteria	Terrestrial:p__Proteobacteria	Terrestrial:c__Gammaproteobacteria	Terrestrial:o__UBA6522	Terrestrial:f__UBA6522	Terrestrial:g__	Terrestrial:s__	Terrestrial_OTU_0156	Terrestrial	Terrestrial:p__Proteobacteria
